time,acc_x,acc_y,acc_z,gravity_x,gravity_y,gravity_z
1409527269495,4.458602,11.903971,5.0451818,2.677815,8.739124,3.5535073
1409527269510,3.7852328,13.290214,5.021838,2.6475422,8.753791,3.5400639
1409527269513,3.9618053,12.809578,4.38498,2.6227298,8.767558,3.524428
1409527269525,4.5860934,11.601105,4.1180267,2.627159,8.7717905,3.5105708
1409527269544,5.097255,10.250176,4.4244847,2.6724143,8.761043,3.503246
1409527269546,5.616797,8.428787,4.811148,2.752524,8.732154,3.513331
1409527269559,6.084265,6.5427547,5.6060233,2.856784,8.68431,3.548514
1409527269565,6.205771,5.693412,6.913856,2.9729671,8.624584,3.598391
1409527269577,5.5623293,6.439804,9.296086,3.0964172,8.553488,3.663391
1409527269595,4.8440685,10.022727,11.543644,3.2136679,8.479379,3.7340164
1409527269596,5.2008047,15.956158,8.086416,3.300812,8.415783,3.8012686
1409527269611,4.086902,17.609953,3.7499185,3.35121,8.403514,3.7842784
1409527269613,-0.7930793,14.450803,2.771887,3.357432,8.433466,3.7114277
1409527269627,-1.4634558,14.06354,1.6915035,3.3040698,8.469508,3.6770864
1409527269643,-1.7064673,12.506711,2.677316,3.2326303,8.509596,3.6479175
1409527269645,-2.119467,11.353903,3.810372,3.1427968,8.545954,3.6414137
1409527269659,-2.067393,10.387842,3.8301241,3.027052,8.578643,3.662544
1409527269665,-1.5993267,9.6528225,2.6611552,2.9155533,8.603734,3.6940112
1409527269678,-1.2904748,8.962095,1.7980455,2.8297567,8.626691,3.7071636
1409527269691,-0.7787141,8.497022,1.3772645,2.752246,8.651274,3.708235
1409527269693,-0.08259996,8.179192,1.0283096,2.68638,8.674564,3.7021198
1409527269716,0.7685388,8.15106,0.9271546,2.6300275,8.692902,3.6995695
1409527269718,1.6358383,7.949348,1.560421,2.5804398,8.714039,3.6847308
1409527269751,2.2457612,7.8422074,2.0919337,2.5340593,8.745685,3.6416936
1409527269753,2.3050177,8.344392,2.284667,2.4878235,8.788631,3.5694695
1409527269755,2.0602105,9.102755,1.7872716,2.4363267,8.838654,3.4803598
1409527269756,1.6825253,9.077616,1.2485762,2.3747268,8.891644,3.3867042
1409527269789,1.3994108,8.980052,1.1827357,2.3021045,8.942066,3.303052
1409527269791,1.2617443,9.1751795,1.5328877,2.2195785,8.990037,3.2284775
1409527269792,0.90021986,9.4457245,1.8285716,2.1301332,9.035961,3.159799
1409527269794,0.4189853,9.483433,1.8854338,2.0348566,9.082834,3.0873744
1409527269811,-0.3196259,8.599374,1.1994951,1.9396244,9.129871,3.0089388
1409527269813,-0.2825158,8.042124,1.0067618,1.8472875,9.174347,2.9307497
1409527269826,-0.4417302,7.7703815,0.94092125,1.7626815,9.212481,2.862441
1409527269842,-0.724246,7.586028,0.943914,1.6848336,9.244395,2.8058653
1409527269845,-0.9355343,7.4830775,0.961272,1.6141294,9.271121,2.758862
1409527269859,-0.91219085,7.550115,0.6811504,1.5481808,9.294593,2.7173674
1409527269874,-0.88046765,7.569867,0.4866215,1.4837011,9.317356,2.675051
1409527269875,-0.6075287,7.9726915,0.39743748,1.4185553,9.341102,2.6271517
1409527269890,-0.39564183,7.699753,0.6003461,1.3565273,9.365526,2.5723867
1409527269893,0.3226187,7.948151,0.97384155,1.2936846,9.391392,2.5096939
1409527269918,0.98700964,8.44016,1.4215573,1.2349082,9.418904,2.4350848
1409527269920,2.1703439,9.320627,1.6543933,1.1808128,9.446688,2.3529065
1409527269925,2.967613,9.051279,1.7202339,1.136791,9.472473,2.269443
1409527269951,3.435081,9.0315275,1.9877859,1.0986854,9.494358,2.195549
1409527269956,3.6337996,9.106346,2.3415294,1.0615418,9.510515,2.143274
1409527269957,3.7834373,9.437943,2.794632,1.0243075,9.5197935,2.1200807
1409527269984,3.781043,9.500791,2.879626,0.98984283,9.5222435,2.1254363
1409527269988,3.7295678,9.333796,2.6396074,0.9549026,9.521403,2.1450973
1409527270005,3.6936548,9.111135,1.9363106,0.9164945,9.520758,2.164623
1409527270006,3.5511997,8.98484,1.7579426,0.8740075,9.522791,2.173235
1409527270008,3.4530375,9.095572,1.8722657,0.8308012,9.526462,2.1740983
1409527270014,3.333926,9.160814,2.1888988,0.7920467,9.529281,2.176206
1409527270035,3.2495303,9.043498,2.7934349,0.761309,9.528327,2.191295
1409527270037,3.1950622,8.739435,3.2477345,0.73564017,9.522727,2.2241638
1409527270046,2.7275944,8.628703,3.5805287,0.70836115,9.514752,2.2667384
1409527270064,1.9339164,8.887277,3.41473,0.6733091,9.507118,2.3090596
1409527270065,1.8130093,9.46009,2.742558,0.63058674,9.501274,2.3448932
1409527270073,2.123657,10.038289,1.6711528,0.5869604,9.496933,2.373637
1409527270091,2.8766334,10.38904,1.6597804,0.5479623,9.495155,2.3900125
1409527270093,3.5625722,10.445304,2.0649989,0.5177828,9.4942045,2.4004993
1409527270117,3.7235823,10.489596,1.9991584,0.5025682,9.495818,2.3973489
