time,acc_x,acc_y,acc_z,gravity_x,gravity_y,gravity_z
1409526653705,1.5658079,9.4535055,1.4993688,1.426381,9.59267,1.4548283
1409526653723,1.4718355,9.585785,1.541866,1.4215263,9.592997,1.4574246
1409526653725,1.3545196,9.685743,1.536479,1.413964,9.593685,1.4602462
1409526653736,1.3329718,9.712678,1.46585,1.4049553,9.594694,1.4623107
1409526653758,1.3605051,9.679757,1.3682863,1.3965988,9.595724,1.4635552
1409526653760,1.417966,9.509769,1.389834,1.3892218,9.5968275,1.4633366
1409526653776,1.3868413,9.392453,1.4909891,1.3837224,9.597783,1.4622827
1409526653778,1.3617022,9.581595,1.584363,1.3776954,9.5985565,1.4628917
1409526653784,1.3162124,9.622895,1.6915035,1.3702084,9.599396,1.4644232
1409526653816,1.2665327,9.703101,1.673547,1.3624367,9.600249,1.4660739
1409526653818,1.2360066,9.693524,1.608305,1.3537463,9.601321,1.4671097
1409526653821,1.1941081,9.388264,1.4873978,1.3439009,9.602622,1.4676422
1409526653857,0.9247604,8.783129,1.46585,1.3338538,9.603959,1.4680578
1409526653858,1.4879963,9.928156,1.5185224,1.322764,9.605222,1.4698317
1409526653859,1.38325,10.028113,1.5245079,1.318205,9.60564,1.471189
1409526653860,1.234211,9.935937,1.4460979,1.3162848,9.60562,1.4730483
1409526653864,1.2479776,9.897031,1.365892,1.3177706,9.605137,1.4748685
1409526653890,1.477821,9.754577,1.3581109,1.3166537,9.6054125,1.4740537
1409526653891,1.6525977,9.534908,1.4275428,1.3159465,9.605838,1.4719301
1409526653898,1.5879543,9.355942,1.501763,1.3179883,9.605682,1.4711101
1409526653905,1.3090298,8.930372,1.7052702,1.321258,9.605119,1.4718683
1409526653929,1.7447745,10.1621895,1.7585411,1.323903,9.604165,1.4756951
1409526653930,1.702876,9.929353,1.6262615,1.3324729,9.602467,1.479045
1409526653936,1.6286557,9.767146,1.5879543,1.3441474,9.600501,1.4812299
1409526653964,1.6334441,9.707291,1.5113398,1.3514118,9.599209,1.4829929
1409526653965,1.6621746,9.631873,1.400608,1.3542007,9.598653,1.4840584
1409526653966,1.6430209,9.696517,1.4221559,1.3558918,9.598373,1.4843104
1409526653985,1.553837,9.724648,1.5340848,1.356433,9.59825,1.4846079
1409526653986,1.5065514,9.677961,1.5532384,1.3557501,9.597912,1.4874223
1409526654001,1.5167267,9.644443,1.5921441,1.3546649,9.597488,1.4911435
